Two police officers were killed and two officers and a civilian were injured in the blast. The Taliban claimed responsibility for the incident.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,3,Police,23,Police Patrol (including vehicles and convoys),Afghan Police,Vehicle,4,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,,6,Explosives,15,Vehicle,,,,,,,,,,,,,A remote-control bomb attached to a motorcycle was used in the attack.,2,0,0,3,0,0,1,3,Minor (likely < $1 million),-99,A police vehicle was damaged in this attack.,0,,,,,,,,,,,,,,,,"Casualty numbers for this incident conflict across sources. Following GTD protocol, the recent reliable estimates are reported here.","""Afghanistan: 2 killed, three wounded in Kunduz blast,"" Bokhdi News Agency, May 8, 2013.","""11 injured in N. Afghan blast,"" Xinhua News Agency, May 7, 2013.","""Bomb Blast Kills Police Officer in Kunduz,"" Tolo News, May 7, 2013.",START Primary Collection,0,0,0,0,
2.01305E+11,2013,5,7,,0,,4,Afghanistan,6,South Asia,Faryab,Qaysar district,35.680098,64.287858,3,0,,"05/07/2013: An explosive device attached to a motorcycle detonated in Qaisar district, Faryab province, Afghanistan. Eleven civilians were injured in the blast. No group claimed responsibility for the incident; however, sources suspect that the Taliban was involved.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,4,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,,1,,,0,-99,0,0,,,,,,,,,,6,Explosives,15,Vehicle,,,,,,,,,,,,,,0,0,0,11,0,0,-9,,,,It is unknown if any property was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""11 injured in N. Afghan blast,"" Xinhua News Agency, May 7, 2013.",,,START Primary Collection,0,0,0,0,
2.01305E+11,2013,5,7,,0,,153,Pakistan,6,South Asia,Khyber Pakhtunkhwa,Babagam,35.038889,71.788889,1,0,Incident occurred in Maidan in Lower Dir,"05/07/2013: An explosive device detonated at a Pakistan People's Party (PPP) election rally in Babagam village, Khyber Pakhtunkhwa province, Pakistan. At least six people were killed, including a local leader and the brother of a provincial candidate, and five people were injured in the blast. Tehrik-i-Taliban Pakistan (TTP) claimed responsibility for the incident.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,22,Violent Political Party,111,Rally,Pakistan People's Party (PPP),Election Rally,153,Pakistan,,,,,,,,,,,,,,,,,Tehrik-i-Taliban Pakistan (TTP),,,,,,"The specific motive is unknown; however, sources speculated that the attack may be part of a larger trend of violence related to Pakistan's general election, scheduled to be held on May 11th, 2013.",0,,,0,-99,0,1,8,Personal claim,,,,,,,,6,Explosives,12,Remote Trigger,,,,,,,,,,,,,,6,0,0,5,0,0,0,,,,,0,,,,,,,,,,,,,,,,"Casualty numbers for this attack conflict across sources. Following GTD protocol, the majority estimates are reported here.","""JUI-F, PPP poll rallies bombed,"" The Nation Pakistan, May 8, 2013.","""Lower Dir blast kills 6 and injures 6 in election gathering,"" Plus News Pakistan, May 8, 2013.","""Bomb blast in Pakistan kills five,"" NEWS.com.au, May 7, 2013.",START Primary Collection,0,0,0,0,
2.01305E+11,2013,5,7,,0,,153,Pakistan,6,South Asia,Balochistan,Kohlu district,29.8997,69.2507,3,0,Incident occurred at Sufaid Middle School.,"05/07/2013: Assailants detonated explosives at Sufaid Middle School in Kohlu district, Balochistan province, Pakistan. No injuries or deaths were reported; however, the school, which was a designated polling station for the upcoming elections, was damaged in the blast. No group claimed responsibility for the incident.",1,1,1,0,,,0,1,0,3,Bombing/Explosion,,,,,2,Government (General),19,Election-related,Election Commission of Pakistan (ECP),Polling Station,153,Pakistan,,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive is unknown; however, sources noted that the targeted school was designated as a polling station in Pakistan's general election, scheduled to be held on May 11th, 2013.",0,,,0,-99,0,0,,,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,0,0,0,0,0,0,1,4,Unknown,-99,The Sufaid Middle School was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Miscreants blow polling station in Kohlu,"" The News Tribe, May 7, 2013.",,,START Primary Collection,-9,-9,0,-9,
2.01305E+11,2013,5,7,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Bama,11.526846,13.69271,1,0,Incident occurred 70 km from Bama,"05/07/2013: Gunmen attacked a police station in Bama village, Borno state, Nigeria. At least 55 people, including 13 assailants, were killed across this attack and two others in Bama on this day. This was one of five coordinated assaults on various targets throughout Bama on the same day. Boko Haram claimed responsibility for the incidents.",1,1,1,0,,,1,1,0,2,Armed Assault,,,,,3,Police,22,"Police Building (headquarters, station, school)",Nigeria Police Force (NPF),Police Station,147,Nigeria,,,,,,,,,,,,,,,,,Boko Haram,,,,,,,0,,,0,200,0,1,6,Video,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,8,Incendiary,18,Arson/Fire,,,,,,,,,,19,0,5,,0,,1,4,Unknown,-99,The police station was damaged in this attack.,0,,,,,,,,,,,,,,,,"Casualty numbers for this attack represent an equal division of the total number killed covering incidents 201305070031, 201305070032, and 201305070033.","""'Many dead' in Nigeria militant raid,"" BBC, May 7, 2013.","""Nigerian Islamist raid in northeast town kills 55: military,"" Reuters, May 7, 2013.","""55 killed in Boko Haram attack on Bama,"" Nigeria Punch, May 8, 2013.",START Primary Collection,0,0,0,0,"201305070003, 201305070031, 201305070032, 201305070033, 201305070034"
2.01305E+11,2013,5,7,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Bama,11.526846,13.69271,1,0,,"05/07/2013: Gunmen attacked a prison in Bama village, Borno state, Nigeria. At least 55 people, including 13 assailants, were killed across this attack and two others in Bama on this day. Moreover, approximately 105 prisoners escaped during the assault. This was one of five coordinated assaults on various targets throughout Bama on the same day. Boko Haram claimed responsibility for the incidents.",1,1,1,0,,,1,1,0,2,Armed Assault,,,,,3,Police,26,Prison/Jail,Nigeria Prisons Service,Prison,147,Nigeria,,,,,,,,,,,,,,,,,Boko Haram,,,,,,"The specific motive is unknown; however, sources noted that Boko Haram freed 105 prison inmates in the attack.",0,,,0,200,0,1,6,Video,,,,,,,,5,Firearms,2,Automatic or Semi-Automatic Rifle,,,,,,,,,,,,,,18,0,4,,0,,1,4,Unknown,-99,The prison was damaged in this attack.,0,,,,,,,,,,,,,,,,"Casualty numbers for this attack represent an equal division of the total number killed covering incidents 201305070031, 201305070032, and 201305070033.","""Nigerian Islamist raid in northeast town kills 55: military,"" Reuters, May 7, 2013.",,,START Primary Collection,0,0,0,0,"201305070003, 201305070031, 201305070032, 201305070033, 201305070034"
2.01305E+11,2013,5,7,,0,,147,Nigeria,11,Sub-Saharan Africa,Borno,Bama,11.526846,13.69271,1,0,,"05/07/2013: Gunmen attacked an unknown number of government buildings in Bama, Borno state, Nigeria. At least 55 people, including 13 assailants, were killed across this attack and two others in Bama on this day. This was one of five coordinated assaults on various targets throughout Bama on the same day. Boko Haram claimed responsibility for the incidents.",1,1,1,0,,,1,1,0,2,Armed Assault,,,,,2,Government (General),21,Government Building/Facility/Office,Government of Bama,Buildings,147,Nigeria,,,,,,,,,,,,,,,,,Boko Haram,,,,,,,0,,,0,200,0,1,6,Video,,,,,,,,8,Incendiary,18,Arson/Fire,,,,,,,,,,,,,,18,0,4,,0,,1,4,Unknown,-99,Several government buildings were set on fire in this attack.,0,,,,,,,,,,,,,,,,"Casualty numbers for this attack represent an equal division of the total number killed covering incidents 201305070031, 201305070032, and 201305070033.","""Nigerian Islamist raid in northeast town kills 55: military,"" Reuters, May 7, 2013.",,,START Primary Collection,0,0,0,0,"201305070003, 201305070031, 201305070032, 201305070033, 201305070034"
2.01305E+11,2013,5,7,,1,,147,Nigeria,11,Sub-Saharan Africa,Borno,Bama,11.526846,13.69271,1,0,,"05/07/2013: Assailants abducted 12 individuals, including several children, in Bama village, Borno state, Nigeria. This was one of five coordinated assaults on various targets throughout Bama on the same day. Nine of the kidnap victims were released on May 22, 2013. The whereabouts of the remaining three victims is unknown. Boko Haram claimed responsibility for the abductions, stating that the women and children were kidnapped in retaliation for the detention of wives and children of Boko Haram members by the Nigerian military.",1,1,1,0,,,1,1,0,6,Hostage Taking (Kidnapping),,,,,14,Private Citizens & Property,67,Unnamed Civilian/Unspecified,Not Applicable,Civilians,147,Nigeria,,,,,,,,,,,,,,,,,Boko Haram,,,,,,"Abubakar Shekau, a Boko Haram spokesperson, claimed responsibility for the attack and stated that the women and children were kidnapped in retaliation for the detention of wives and children of Boko Haram members by the Nigerian military.",0,,,0,200,0,1,6,Video,,,,,,,,13,Unknown,,,,,,,,,,,,,,,,,0,0,,0,0,0,,,,,1,12,0,,-99,,,0,,,,,,6,Combination,9,,"""Nigeria says women, children held by Boko Haram freed,"" Agence France Presse -- English, May 24, 2013.","""New Nigeria Islamist video claims   attacks,   shows hostages,"" Agence France Presse -- English, May 13, 2013.",,START Primary Collection,0,0,0,0,"201305070003, 201305070031, 201305070032, 201305070033, 201305070034"
2.01305E+11,2013,5,7,,0,,153,Pakistan,6,South Asia,Balochistan,Isplanji,29.608364,67.051613,1,0,City is located in Mastung district,"05/07/2013: Assailants detonated explosives at a government high school that was scheduled to be used as a polling site for elections in the Isplanji area, Balochistan province, Pakistan. There were no reported casualties resulting from the blast. This incident is one of two attacks on the school on the same day. No group claimed responsibility for the incidents.",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,2,Government (General),19,Election-related,Election Commission of Pakistan (ECP),Polling Station,153,Pakistan,,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive is unknown; however, sources noted that the targeted school was designated as a polling station in Pakistan's general election, scheduled to be held on May 11th, 2013.",0,,,0,-99,0,0,,,,,,,,,,6,Explosives,7,Grenade,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",6,Explosives,16,Unknown Explosive Type,,,,,"Grenades, rockets, and ""a lobbed bomb"" were used in the attack.",0,0,0,0,0,0,1,4,Unknown,-99,A government high school building was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Pakistan: Polling station destroyed with   bomb attack   in Mastung,"" Right Vision News, May 7, 2013.","""Blasts at four polling stations in Barkhan, Mastung,"" Daily The Pak Banker, May 7, 2013.",,START Primary Collection,-9,-9,0,-9,"201305070035, 201305070036"
2.01305E+11,2013,5,7,,0,,153,Pakistan,6,South Asia,Balochistan,Isplanji,29.608364,67.051613,1,0,City is located in Mastung district,"05/07/2013: Assailants fired a rocket at a government high school that was scheduled to be used as a polling site for elections in the Isplanji area, Balochistan province, Pakistan. There were no reported casualties resulting from the blast. This incident is one of two attacks on the school on the same day. No group claimed responsibility for the incidents.",1,1,1,0,,,1,1,0,3,Bombing/Explosion,,,,,2,Government (General),19,Election-related,Election Commission of Pakistan (ECP),Polling Station,153,Pakistan,,,,,,,,,,,,,,,,,Unknown,,,,,,"The specific motive is unknown; however, sources noted that the targeted school was designated as a polling station in Pakistan's general election, scheduled to be held on May 11th, 2013.",0,,,0,-99,0,0,,,,,,,,,,6,Explosives,11,"Projectile (rockets, mortars, RPGs, etc.)",6,Explosives,16,Unknown Explosive Type,,,,,,,,,A rocket and a thrown bomb were used in the attack.,0,0,0,0,0,0,1,4,Unknown,-99,A government high school building was damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Pakistan: Polling station destroyed with   bomb attack   in Mastung,"" Right Vision News, May 7, 2013.","""Blasts at four polling stations in Barkhan, Mastung,"" Daily The Pak Banker, May 7, 2013.","""Polling stations attacked in Balochistan; National Party chief attacked,"" DAWN Group, May 6, 2013.",START Primary Collection,-9,-9,0,-9,"201305070035, 201305070036"
2.01305E+11,2013,5,7,,0,,4,Afghanistan,6,South Asia,Farah,Bala Buluk district,32.689845,62.732388,3,0,Incident occurred in the Karwangah area,"05/07/2013: Assailants armed with explosives ambushed a group of Afghan National Army (ANA) soldiers and local police in Bala Bolok district, Farah province, Afghanistan. At least five soldiers and police officers were killed and four additional officers were wounded in the attack. The Taliban claimed responsibility for the incident.",1,1,0,1,1,Insurgency/Guerilla Action,0,1,0,3,Bombing/Explosion,,,,,4,Military,29,Military Unit/Patrol/Convoy,Afghan National Army (ANA),Joint Convoy,4,Afghanistan,,,,,,,,,,,,,,,,,Taliban,,,,,,,0,,,0,-99,0,1,8,Personal claim,,,,,,,,6,Explosives,16,Unknown Explosive Type,,,,,,,,,,,,,,5,0,0,4,0,0,1,4,Unknown,-99,Three police and army vehicles were damaged in this attack.,0,,,,,,,,,,,,,,,,,"""Afghanistan: Taliban ambush leaves 5 Afghan soldiers, 1 police dead in Farah,"" Khaama Press, May 8, 2013.","""Afghan Soldiers Killed in Blasts, Rebel Attack,"" Fars News Agency, May 8, 2013.","""Afghan Soldiers Killed In Blasts, Rebel Attack,"" Fars News Agency, May 8, 2013.",START Primary Collection,0,0,0,0,
